순번,접수구분,관리번호,구청,가로명,구간,위도,경도
7681,일상점검,7135000,달서구,상원로,서울은행 - 대동시장네거리,#N/A,#N/A
7682,일상점검,2249002,동구,화랑로,강변동서아파트진입로 - 동대구I.C진입로,35.87488685,128.67876
7683,일상점검,7477006,달서구,대곡2지구,대곡2지구 LP-7,35.80240947,128.5319961
7684,일상점검,5156002,북구,태암남로,구암교 - 협성휴포레강북,35.92525929,128.5500617
7685,일상점검,7477007,달서구,대곡2지구,대곡2지구 LP-7,35.80261164,128.5317746
7686,일상점검,7477031,달서구,대곡2지구,대곡2지구 LP-7,35.80216016,128.5318954
7687,일상점검,7477004,달서구,대곡2지구,대곡2지구 LP-7,35.80197493,128.5323917
7688,일상점검,5156003,북구,태암남로,구암교 - 협성휴포레강북,35.92521374,128.5505466
7689,일상점검,7477002,달서구,대곡2지구,대곡2지구 LP-7,35.80153899,128.5327845
7690,일상점검,5158000,북구,칠곡2지구,태암교 - 구암중 - 구암시장,#N/A,#N/A
7691,일상점검,5157022,북구,칠곡2지구,대구북부초교 - 구암공원,35.92840617,128.5558812
7692,일상점검,5157026,북구,칠곡2지구,대구북부초교 - 구암공원,35.9294756,128.5572783
7693,일상점검,5157024,북구,칠곡2지구,대구북부초교 - 구암공원,35.92893728,128.5565775
7694,일상점검,6198000,수성구,수성로,수성화성쌍용타운 - 대구은행네거리,#N/A,#N/A
7695,일상점검,6198009,수성구,수성로,수성화성쌍용타운 - 대구은행네거리,35.86230998,128.6142282
7696,일상점검,6071011,수성구,명덕로,수성시장네거리 - 궁전맨션삼거리,35.85411404,128.6177233
7697,일상점검,6071014,수성구,명덕로,수성시장네거리 - 궁전맨션삼거리,35.85394672,128.6202835
7698,일상점검,6361008,수성구,미술관로,시민생활스포츠센터 - 대구육상진흥센터,35.82654451,128.6802612
7699,일상점검,6351008,수성구,미술관로,대구미술관 - 범안로,35.82963836,128.6744572
7700,일상점검,6254009,수성구,청호로,경북고등학교역사관 - 경동초교육교,35.84825996,128.6391444
7701,일상점검,7008000,달서구,성서공단로,장동네거리 - 성서공단네거리,#N/A,#N/A
7702,일상점검,8425028,달성군,테크노폴리스,테크노폴리스 LP-3-3,35.68541785,128.4594692
7703,일상점검,8425029,달성군,테크노폴리스,테크노폴리스 LP-3-3,35.68546943,128.4590759
7704,일상점검,8007006,달성군,국도5호선,화원교도소 - 화원농협,35.80535717,128.5032337
7705,일상점검,8246000,달성군,달구벌대로,대실역 - 다사우체국,#N/A,#N/A
7706,일상점검,8245000,달성군,달구벌대로,강창교 - 대실역,#N/A,#N/A
7707,일상점검,8246010,달성군,달구벌대로,대실역 - 다사우체국,35.85889471,128.4641466
7708,일상점검,8246009,달성군,달구벌대로,대실역 - 다사우체국,35.85872727,128.4643191
7709,일상점검,8403011,달성군,테크노폴리스,테크노폴리스 LP-4-25,35.67465632,128.4522841
7710,일상점검,7022000,달서구,달서대로,호림네거리 - 구일기계,#N/A,#N/A
7711,일상점검,2259000,동구,팔공로,봉무지하차도,#N/A,#N/A
7712,일상점검,4110012,남구,대덕로,중동교 - 봉덕성당,35.84102935,128.602047
7713,일상점검,4135001,남구,신천좌안도로,두산교 - 상동교 하부도로,35.83049778,128.6059409
7714,일상점검,4135002,남구,신천좌안도로,두산교 - 상동교 하부도로,35.83073294,128.6058471
7715,일상점검,4135003,남구,신천좌안도로,두산교 - 상동교 하부도로,35.83097148,128.6057826
7716,일상점검,4135004,남구,신천좌안도로,두산교 - 상동교 하부도로,35.83124451,128.6057267
7717,일상점검,4135005,남구,신천좌안도로,두산교 - 상동교 하부도로,35.83151881,128.6056709
7718,일상점검,4135006,남구,신천좌안도로,두산교 - 상동교 하부도로,35.83177852,128.6056152
7719,일상점검,4135007,남구,신천좌안도로,두산교 - 상동교 하부도로,35.83203827,128.6055375
7720,일상점검,4008002,남구,성당로,성당네거리 - 두리봉네거리,35.83842427,128.5582736
7721,일상점검,4056001,남구,대명로14길,대명역사거리 - 대영파크,35.83895067,128.5644602
7722,일상점검,8316002,달성군,성서5차산업단지,오리온 - 세천어린이공원,35.87019172,128.4756889
7723,민원신고,8367010,달성군,테크노폴리스,테크노폴리스 LP-1-19,35.69504815,128.458848
7724,일상점검,2198004,동구,화랑로,화랑교 - 강촌육교,35.87710986,128.6633984
7725,일상점검,2200009,동구,화랑로,강촌육교 - 강변동서마을입구,35.87636604,128.6690992
7726,일상점검,2200020,동구,화랑로,강촌육교 - 강변동서마을입구,35.87575087,128.672245
7727,일상점검,2200043,동구,화랑로,강촌육교 - 강변동서마을입구,35.874938,128.6771827
7728,일상점검,2201008,동구,화랑로,동대구IC진입로 - 반야월삼거리,35.87477616,128.6832389
7729,일상점검,2202019,동구,화랑로,반야월삼거리 - 율하남교,35.87310763,128.6887912
7730,일상점검,2255006,동구,안심로,율하남교,35.87013408,128.6920177
7731,민원신고,2386003,동구,기타,화랑로 - 용호초교,35.8762769,128.6733464
7732,민원신고,2339015,동구,이시아폴리스,이시아폴리스 LP-5,35.92952287,128.6336532
7733,일상점검,2008000,동구,팔공로,공산교 - 팔공보성타운,#N/A,#N/A
7734,일상점검,2202024,동구,화랑로,반야월삼거리 - 율하남교,35.8721677,128.6898756
7735,민원신고,3161013,서구,문화로,평현치안센터 - 평리광명네거리,35.8747683,128.551188
7736,민원신고,3167013,서구,당산로,감삼네거리 - 당산네거리,35.85880453,128.5468653
7737,민원신고,2495008,동구,안심로,사복동입구삼거리 - 안심차량기지,35.87218698,128.747674
7738,민원신고,2032005,동구,안심로,안심차량기지 - 사복동입구삼거리,35.871921,128.747487
7739,일상점검,3173007,서구,염색공단천로,합천주유소 - 비산자동차매매단지,35.89000937,128.5472154
7740,일상점검,3174002,서구,염색공단천로,비산자동차매매단지 - 혜성섬유,35.89029362,128.5479689
7741,일상점검,3175005,서구,염색공단천로,혜성섬유 - 비산자동차매매단지,35.89069536,128.5483502
7742,일상점검,3177003,서구,염색공단천로,합천주유소 - 염색공단공동폐수처리장,35.8893019,128.5446851
7743,일상점검,3178002,서구,염색공단천로23길,염색공단공동폐수처리장 - 달서천환경사업소,35.88765541,128.5416941
7744,일상점검,3179013,서구,염색공단천로,혜성섬유 - 공단역,35.89210034,128.5527977
7745,일상점검,7173000,달서구,성서택지,이마트 - 와룡타운,#N/A,#N/A
7746,일상점검,3180005,서구,염색공단천로,공단역 - 혜성섬유,35.89205251,128.5519069
7747,일상점검,7334029,달서구,성서4차첨단로,IBK기업은행 - 월천공원,35.82522835,128.5132454
7748,일상점검,3177008,서구,염색공단천로,합천주유소 - 염색공단공동폐수처리장,35.88882678,128.5434301
7749,일상점검,5242055,북구,칠곡3지구,학남초교 - 50사단 남문,35.94822723,128.5754738
7750,일상점검,8277000,달성군,서재로,와룡대교 - 금호화물차공용차고지,#N/A,#N/A
7751,일상점검,2364023,동구,팔공로,백련사 입구 - 진인삼거리,35.95581669,128.706437
7752,일상점검,2278005,동구,팔공로,와촌 - 백안 LP5,35.96320747,128.7411466
7753,일상점검,2279016,동구,팔공로,와촌 - 백안 LP6,35.9604498,128.7282322
7754,일상점검,2363024,동구,팔공로,백안삼거리 - 백련사 입구,35.9530588,128.6986001
7755,일상점검,2363011,동구,팔공로,백안삼거리 - 백련사 입구,35.95293408,128.6941722
7756,일상점검,2272020,동구,팔공산로,도학교 - 도학동 버스정류장,35.97152679,128.7011914
7757,일상점검,2273002,동구,팔공산로,도학동 버스정류장 - 팔공CC입구,35.97286377,128.7010188
7758,일상점검,2273000,동구,팔공산로,도학동 버스정류장 - 팔공CC입구,#N/A,#N/A
7759,일상점검,6047012,수성구,달구벌대로,담티고개 - 방공포병,35.85229633,128.6623123
7760,일상점검,2147003,동구,팔공산로,도학교 - 백안삼거리,35.96429246,128.6977897
7761,일상점검,2148005,동구,팔공산로,서당마을 - 백안삼거리,35.9590351,128.6942886
7762,일상점검,2010000,동구,팔공로,백안삼거리,#N/A,#N/A
7763,일상점검,2176007,동구,팔공로,미곡교 - 구암마을,35.95464899,128.6820185
7764,일상점검,6236004,수성구,유니버시아드로,대구스타디움 - 욱수골,35.83195294,128.6949399
7765,일상점검,6236008,수성구,유니버시아드로,대구스타디움 - 욱수골,35.83166477,128.6967695
7766,일상점검,5242053,북구,칠곡3지구,학남초교 - 50사단 남문,35.94802123,128.5750624
7767,일상점검,5242057,북구,칠곡3지구,학남초교 - 50사단 남문,35.94840364,128.5758297
7768,일상점검,6238020,수성구,유니버시아드로,대구스타디움 - 월드컵네거리,35.83330004,128.6847379
7769,일상점검,6428001,수성구,기타,제5군수 지원사령부 진입로,35.84482787,128.6758861
7770,일상점검,6173012,수성구,달구벌대로,연호네거리 - 방공포병,35.84690856,128.6714269
7771,일상점검,6173020,수성구,달구벌대로,연호네거리 - 방공포병,35.8484261,128.6690578
7772,일상점검,5353005,북구,칠곡중앙대로,팔달고가교-태전교,35.90799126,128.5480967
7773,일상점검,5165000,북구,칠곡중앙대로,태전삼거리 - 부경자동차운전학원,#N/A,#N/A
7774,일상점검,3004025,서구,염색공단중앙로,범양식품 - 비산교,35.88590464,128.5473072
7775,일상점검,6070007,수성구,동대구로,아리아나호텔 - 두산오거리,35.83338853,128.6232281
7776,일상점검,3142021,서구,달서천로,평리교 - 인지초교(복개천),35.88360002,128.562695
7777,일상점검,6236000,수성구,유니버시아드로,대구스타디움 - 욱수골,#N/A,#N/A
7778,일상점검,3095004,서구,국채보상로,서대구전화국 - 서구청,35.87180094,128.5616815
7779,일상점검,3035019,서구,국채보상로,신평리네거리 - 중리네거리,35.86921962,128.5476043
7780,일상점검,3092011,서구,와룡로,갑을네거리 - 와룡네거리,35.86051315,128.5372923
7781,일상점검,7217010,달서구,앞산순환로,태송주유소 - 대서지하차도,35.82221297,128.5526852
7782,일상점검,7226000,달서구,성서공단북로,삼성전자물류센터 - 이마트물류센터,#N/A,#N/A
7783,일상점검,2200010,동구,화랑로,강촌육교 - 강변동서마을입구,35.87631596,128.6693737
7784,일상점검,6407005,수성구,수성의료지구,수성의료지구 LP-1A,#N/A,#N/A
7785,일상점검,6251000,수성구,범안로,연호네거리 - 고모역,#N/A,#N/A
7786,일상점검,2104019,동구,신덕로,신덕마을입구,35.8782752,128.6854007
7787,일상점검,2104022,동구,신덕로,신덕마을입구,35.87748172,128.6849802
7788,일상점검,2104024,동구,신덕로,신덕마을입구,35.87698645,128.6846171
7789,일상점검,2335001,동구,이시아폴리스,이시아폴리스 LP-1,35.92751589,128.6423714
7790,일상점검,2335035,동구,이시아폴리스,이시아폴리스 LP-1,35.92344231,128.6435524
7791,일상점검,2336014,동구,이시아폴리스,이시아폴리스 LP-2,35.92138346,128.6426421
7792,일상점검,2337007,동구,이시아폴리스,이시아폴리스 LP-3,35.9205721,128.642041
7793,일상점검,2337033,동구,이시아폴리스,이시아폴리스 LP-3,35.91758402,128.6437739
7794,일상점검,2342029,동구,이시아폴리스,이시아폴리스 LP-8,35.91851789,128.6405551
7795,일상점검,2345011,동구,이시아폴리스,이시아폴리스 LP-11,35.9185303,128.6383232
7796,일상점검,7207000,달서구,성서택지,성서주공8단지 - 세방골네거리,#N/A,#N/A
7797,일상점검,7020004,달서구,성서서로,협성농산 - 영진화학,35.83691982,128.5000246
7798,일상점검,7173019,달서구,성서택지,이마트 - 와룡타운,35.85213629,128.5097065
7799,일상점검,7001013,달서구,달구벌대로,이곡역 - 성서네거리,35.85161475,128.5091284
7800,일상점검,7001014,달서구,달구벌대로,이곡역 - 성서네거리,35.8516871,128.5086006
7801,일상점검,7001015,달서구,달구벌대로,이곡역 - 성서네거리,35.851742,128.5081771
7802,민원신고,8346006,달성군,테크노폴리스,테크노폴리스 LP-1-15,35.69907911,128.4591172
7803,일상점검,8185000,달성군,달성2차산업단지,달성2차지방산업단지 LP-C6,#N/A,#N/A
7804,일상점검,8075000,달성군,창리서로,창리2리 - 창리4리(구지면),#N/A,#N/A
7805,일상점검,8180000,달성군,달성2차산업단지,달성2차지방산업단지 LP-C1,#N/A,#N/A
7806,일상점검,5105006,북구,관음로,해원사 - 버스종점,35.94691341,128.5457832
7807,일상점검,8182023,달성군,달성2차산업단지,달성2차지방산업단지 LP-C3,35.6576388,128.4207759
7808,일상점검,7001016,달서구,달구벌대로,이곡역 - 성서네거리,35.85179745,128.5077663
7809,일상점검,8183000,달성군,달성2차산업단지,달성2차지방산업단지 LP-C4,#N/A,#N/A
7810,일상점검,5105007,북구,관음로,해원사 - 버스종점,35.94660358,128.5453043
7811,일상점검,8184000,달성군,달성2차산업단지,달성2차지방산업단지 LP-C5,#N/A,#N/A
7812,일상점검,5105009,북구,관음로,해원사 - 버스종점,35.94595374,128.5443002
7813,일상점검,5105010,북구,관음로,해원사 - 버스종점,35.9456638,128.5438564
7814,일상점검,5279000,북구,팔거서로,거동교 - 산호아파트,#N/A,#N/A
7815,일상점검,5395008,북구,기타,분도유치원 - 복현2동주민센터,35.89606364,128.6255304
7816,일상점검,5432000,북구,침산로,침산한라스카이빌 - 침산네거리,#N/A,#N/A
7817,일상점검,5432006,북구,침산로,침산한라스카이빌 - 침산네거리,35.88577922,128.5910902
7818,일상점검,5349000,북구,호암로,삼성창조경제단지 - 오페라하우스,#N/A,#N/A
7819,일상점검,5245000,북구,구암로,구민운동장 - 구암공원,#N/A,#N/A
7820,일상점검,5246000,북구,칠곡3지구,구암공원 - 강북지구대,#N/A,#N/A
7821,일상점검,5241016,북구,칠곡3지구,원종장 - 학남초교,35.94641265,128.5657198
7822,일상점검,2298009,동구,율하2지구,세계육상선수촌1단지 - 율하지하차도,35.86304364,128.6917269
7823,일상점검,1038010,중구,국채보상로,종각네거리 - 대구시티센터,35.86985077,128.6015341
7824,일상점검,3172009,서구,염색공단천로,염색공단공동폐수처리장 - 합천주유소,35.88890047,128.5443033
